,value,anomaly_score,timestamp,label
7315,"[4292.31 3998.46 4261.54 4131.28 4326.67 4606.15 4053.33 4611.79 4196.92
 4212.82 4203.08 4271.28 4602.56 4358.97]",0.5144091191554706,2023-09-09 00:08:35.000000,0
7316,"[4287.18 3996.41 4261.03 4126.67 4330.26 4611.28 4053.85 4612.31 4205.64
 4218.46 4205.64 4270.26 4604.1  4353.85]",0.5144091191554706,2023-09-09 00:08:36.000000,0
7317,"[4280.   3993.85 4258.46 4128.72 4332.31 4614.36 4058.46 4617.95 4214.36
 4227.69 4201.03 4267.69 4598.46 4346.67]",0.5186129442538676,2023-09-09 00:08:37.000000,0
7318,"[4278.46 3990.77 4258.97 4132.31 4333.33 4618.97 4061.54 4621.54 4212.82
 4225.64 4195.9  4266.15 4590.77 4342.56]",0.5660533351728846,2023-09-09 00:08:38.000000,0
7319,"[4281.54 3991.79 4261.54 4128.72 4329.23 4619.49 4061.54 4618.46 4207.18
 4222.56 4196.92 4265.64 4589.23 4344.1 ]",0.5660533351728846,2023-09-09 00:08:39.000000,0
7320,"[4287.18 3996.92 4261.54 4131.28 4326.67 4615.38 4057.95 4613.85 4202.05
 4227.69 4202.05 4270.77 4594.87 4350.77]",0.5660533351728846,2023-09-09 00:08:40.000000,0
7321,"[4294.87 3998.46 4267.18 4140.51 4328.72 4609.74 4051.28 4613.85 4204.62
 4233.85 4212.82 4280.51 4602.05 4359.49]",0.5660533351728846,2023-09-09 00:08:41.000000,0
7322,"[4298.97 3998.46 4274.36 4140.51 4329.74 4605.64 4051.79 4615.9  4212.31
 4239.49 4220.   4285.64 4606.67 4365.13]",0.5660533351728846,2023-09-09 00:08:42.000000,0
7323,"[4296.92 4000.   4269.74 4136.92 4330.26 4611.79 4057.44 4613.85 4207.69
 4241.03 4215.9  4285.13 4607.69 4362.05]",0.6295649587545741,2023-09-09 00:08:43.000000,0
7324,"[4293.85 4000.51 4261.03 4136.41 4332.31 4616.92 4057.95 4612.31 4203.59
 4234.87 4208.21 4277.95 4601.03 4352.31]",0.6295649587545741,2023-09-09 00:08:44.000000,0
7325,"[4292.31 3998.97 4262.05 4137.95 4333.33 4614.87 4057.95 4615.9  4212.31
 4229.23 4209.23 4275.38 4595.38 4353.33]",0.6295649587545741,2023-09-09 00:08:45.000000,0
7326,"[4291.28 4002.05 4266.15 4138.97 4333.85 4619.49 4057.95 4614.87 4206.15
 4224.62 4210.77 4280.51 4599.49 4356.41]",0.6295649587545741,2023-09-09 00:08:46.000000,0
7327,"[4289.74 4005.13 4262.05 4136.92 4334.87 4625.64 4055.9  4610.77 4192.31
 4218.97 4205.64 4275.9  4601.54 4350.26]",0.6295649587545741,2023-09-09 00:08:47.000000,0
7328,"[4291.79 4008.72 4261.54 4142.56 4335.9  4620.   4052.31 4613.85 4202.05
 4227.18 4210.77 4273.33 4603.08 4355.9 ]",0.6295649587545741,2023-09-09 00:08:48.000000,0
7329,"[4302.56 4014.36 4272.31 4152.31 4334.87 4610.77 4045.13 4613.85 4208.21
 4240.   4222.05 4286.67 4612.31 4368.72]",0.6215705898033622,2023-09-09 00:08:49.000000,0
7330,"[4309.74 4015.38 4278.97 4154.36 4335.9  4608.21 4043.08 4606.67 4194.87
 4236.41 4219.49 4292.31 4615.38 4367.69]",0.5734480396713244,2023-09-09 00:08:50.000000,0
7331,"[4305.64 4018.46 4279.49 4155.38 4340.   4612.31 4049.23 4606.67 4201.54
 4233.33 4217.95 4286.67 4610.77 4366.67]",0.5694439944082562,2023-09-09 00:08:51.000000,0
7332,"[4303.59 4018.97 4276.92 4158.46 4342.56 4620.   4054.87 4621.03 4225.64
 4241.03 4222.05 4283.08 4612.82 4367.18]",0.5694439944082562,2023-09-09 00:08:52.000000,0
7333,"[4302.05 4009.74 4269.23 4150.77 4341.03 4625.64 4056.92 4629.23 4225.13
 4240.51 4216.92 4277.44 4613.33 4358.97]",0.5694439944082562,2023-09-09 00:08:53.000000,0
7334,"[4298.46 4006.67 4266.15 4143.59 4338.46 4626.67 4056.41 4618.46 4204.62
 4232.82 4209.23 4272.31 4608.72 4358.46]",0.5694439944082562,2023-09-09 00:08:54.000000,0
7335,"[4301.03 4011.79 4274.87 4150.77 4335.9  4623.08 4055.38 4607.69 4197.44
 4232.31 4212.82 4278.97 4612.82 4366.15]",0.5694439944082562,2023-09-09 00:08:55.000000,0
7336,"[4305.64 4011.28 4282.05 4155.9  4335.38 4617.95 4054.87 4605.13 4198.97
 4231.79 4217.95 4286.15 4617.44 4364.62]",0.5065214430622489,2023-09-09 00:08:56.000000,0
7337,"[4305.13 4008.21 4280.   4152.82 4341.03 4620.   4058.97 4604.62 4197.44
 4225.64 4213.85 4284.1  4611.79 4359.49]",0.5025178544374529,2023-09-09 00:08:57.000000,0
7338,"[4303.59 4014.36 4280.51 4152.31 4344.1  4623.08 4060.51 4607.18 4195.9
 4226.15 4213.85 4284.1  4610.26 4361.03]",0.5025178544374529,2023-09-09 00:08:58.000000,0
7339,"[4302.05 4018.46 4280.51 4154.36 4337.44 4618.97 4057.44 4613.85 4204.1
 4231.28 4217.95 4284.62 4617.95 4364.1 ]",0.5109314000905532,2023-09-09 00:08:59.000000,0
7340,"[4301.03 4010.26 4279.49 4150.26 4332.31 4618.97 4058.97 4620.   4214.36
 4230.77 4215.9  4280.51 4616.92 4361.54]",0.5603486394025761,2023-09-09 00:09:00.000000,0
7341,"[4303.59 4008.21 4280.51 4144.62 4335.9  4621.54 4062.05 4621.03 4212.82
 4231.79 4212.82 4280.   4609.74 4358.46]",0.5643683044263256,2023-09-09 00:09:01.000000,0
7342,"[4298.97 4007.69 4274.36 4140.51 4332.82 4616.92 4059.49 4615.38 4207.69
 4236.41 4212.82 4283.08 4608.21 4352.82]",0.5643683044263256,2023-09-09 00:09:02.000000,0
7343,"[4290.77 3995.38 4262.05 4131.79 4323.59 4612.31 4058.46 4614.87 4210.77
 4231.28 4210.77 4280.51 4605.13 4351.28]",0.5643683044263256,2023-09-09 00:09:03.000000,0
7344,"[4293.33 3989.23 4261.54 4123.08 4326.67 4614.87 4062.05 4617.44 4206.15
 4222.05 4208.72 4276.41 4603.08 4356.92]",0.5643683044263256,2023-09-09 00:09:04.000000,0
7345,"[4296.92 4000.   4266.67 4122.56 4335.38 4621.54 4062.05 4613.33 4195.38
 4224.62 4212.31 4276.92 4607.18 4356.41]",0.5643683044263256,2023-09-09 00:09:05.000000,0
7346,"[4292.82 4007.69 4256.92 4127.18 4334.87 4623.59 4058.97 4610.77 4200.
 4227.69 4212.82 4274.36 4607.69 4351.28]",0.6257679220513133,2023-09-09 00:09:06.000000,0
7347,"[4290.26 4005.13 4250.26 4125.64 4331.79 4620.   4060.51 4613.85 4204.1
 4224.62 4211.79 4271.79 4604.62 4355.9 ]",0.6295649587545741,2023-09-09 00:09:07.000000,0
7348,"[4294.36 4006.15 4259.49 4120.51 4333.33 4616.41 4061.03 4616.41 4198.46
 4226.15 4216.92 4276.92 4611.28 4365.64]",0.6295649587545741,2023-09-09 00:09:08.000000,0
7349,"[4303.08 4010.77 4266.15 4125.64 4335.38 4612.31 4056.92 4614.36 4202.05
 4234.36 4227.18 4284.62 4623.59 4372.82]",0.6164354513170046,2023-09-09 00:09:09.000000,0
7350,"[4311.79 4012.82 4267.18 4133.85 4335.9  4610.26 4052.82 4611.79 4210.77
 4240.51 4233.33 4290.26 4629.23 4377.44]",0.6164354513170046,2023-09-09 00:09:10.000000,0
7351,"[4311.79 4011.79 4268.72 4129.23 4335.38 4613.33 4051.79 4612.82 4210.26
 4240.   4229.74 4289.23 4627.69 4377.44]",0.6164354513170046,2023-09-09 00:09:11.000000,0
7352,"[4309.23 4006.67 4265.64 4119.49 4331.79 4613.85 4049.23 4611.79 4205.64
 4235.38 4226.67 4285.64 4623.59 4372.82]",0.6164354513170046,2023-09-09 00:09:12.000000,0
7353,"[4309.23 4004.62 4262.56 4120.   4328.72 4611.79 4047.69 4602.56 4196.41
 4228.72 4225.13 4287.18 4623.59 4371.79]",0.6164354513170046,2023-09-09 00:09:13.000000,0
7354,"[4305.64 4008.21 4267.18 4123.08 4332.31 4616.92 4054.36 4602.56 4195.38
 4228.72 4221.03 4288.21 4626.67 4374.87]",0.6164354513170046,2023-09-09 00:09:14.000000,0
7355,"[4303.59 4007.18 4267.18 4122.05 4333.85 4620.51 4061.54 4615.38 4208.72
 4232.82 4221.54 4286.15 4623.59 4372.82]",0.6164354513170046,2023-09-09 00:09:15.000000,0
7356,"[4301.54 4002.05 4261.54 4121.54 4330.26 4617.95 4061.03 4616.41 4206.67
 4231.28 4219.49 4280.51 4614.87 4361.54]",0.6164354513170046,2023-09-09 00:09:16.000000,0
7357,"[4297.95 4004.1  4260.   4122.05 4333.85 4621.54 4061.54 4611.28 4195.9
 4226.67 4209.74 4273.85 4614.36 4357.44]",0.6164354513170046,2023-09-09 00:09:17.000000,0
7358,"[4298.97 4012.31 4263.59 4123.08 4337.95 4625.64 4065.13 4617.44 4202.05
 4226.15 4208.21 4273.85 4619.49 4363.08]",0.6164354513170046,2023-09-09 00:09:18.000000,0
7359,"[4303.08 4012.82 4264.62 4122.56 4334.36 4620.51 4063.08 4623.08 4209.74
 4232.31 4215.38 4278.97 4615.38 4362.56]",0.6295649587545741,2023-09-09 00:09:19.000000,0
7360,"[4302.56 4011.79 4265.64 4124.62 4335.38 4622.05 4059.49 4617.95 4209.23
 4233.33 4211.79 4280.51 4608.72 4360.  ]",0.6295649587545741,2023-09-09 00:09:20.000000,0
7361,"[4305.64 4016.41 4273.33 4133.85 4342.56 4628.72 4061.03 4614.36 4207.69
 4229.23 4210.26 4280.   4613.33 4365.64]",0.6295649587545741,2023-09-09 00:09:21.000000,0
7362,"[4312.31 4021.03 4280.   4140.   4344.1  4626.67 4061.54 4616.92 4207.18
 4234.36 4218.46 4282.05 4620.   4370.26]",0.5968861052198094,2023-09-09 00:09:22.000000,0
7363,"[4308.72 4021.54 4277.95 4137.44 4342.05 4622.56 4056.92 4614.36 4205.13
 4244.62 4221.54 4284.1  4619.49 4369.23]",0.5968861052198094,2023-09-09 00:09:23.000000,0
7364,"[4307.69 4024.1  4277.44 4136.41 4345.13 4624.62 4054.36 4613.33 4206.67
 4241.54 4219.49 4286.15 4621.54 4372.82]",0.5968861052198094,2023-09-09 00:09:24.000000,0
7365,"[4316.92 4025.64 4280.51 4140.   4345.13 4625.64 4055.38 4623.08 4220.51
 4244.62 4226.67 4290.77 4631.28 4383.59]",0.5968861052198094,2023-09-09 00:09:25.000000,0
7366,"[4322.05 4025.13 4281.03 4139.49 4342.05 4626.67 4061.03 4631.28 4230.77
 4258.97 4235.38 4297.95 4640.   4388.72]",0.5968861052198094,2023-09-09 00:09:26.000000,0
7367,"[4316.41 4024.1  4283.08 4138.46 4343.08 4632.82 4066.15 4630.26 4222.56
 4258.46 4230.26 4301.03 4639.49 4385.64]",0.5968861052198094,2023-09-09 00:09:27.000000,0
7368,"[4310.26 4017.95 4279.49 4134.87 4340.   4635.38 4068.21 4628.21 4215.38
 4245.13 4221.03 4294.36 4632.82 4380.51]",0.5968861052198094,2023-09-09 00:09:28.000000,0
7369,"[4307.69 4013.33 4267.69 4126.67 4332.82 4631.28 4069.23 4631.28 4223.59
 4239.49 4218.46 4287.18 4626.15 4377.44]",0.5929323369338895,2023-09-09 00:09:29.000000,0
7370,"[4310.77 4018.46 4263.59 4126.67 4335.9  4625.13 4064.62 4627.69 4219.49
 4240.51 4215.38 4287.18 4626.67 4375.9 ]",0.5929323369338895,2023-09-09 00:09:30.000000,0
7371,"[4312.82 4025.64 4266.15 4134.87 4342.56 4621.54 4058.97 4620.51 4210.26
 4241.03 4209.23 4285.64 4628.72 4378.46]",0.5929323369338895,2023-09-09 00:09:31.000000,0
7372,"[4313.33 4026.67 4267.18 4137.44 4339.49 4622.05 4062.05 4620.   4217.44
 4240.   4208.21 4283.08 4628.21 4383.08]",0.6257055726413683,2023-09-09 00:09:32.000000,0
7373,"[4316.92 4021.54 4270.77 4132.31 4333.85 4625.13 4070.26 4626.15 4222.56
 4241.03 4209.74 4285.13 4623.08 4382.05]",0.6257055726413683,2023-09-09 00:09:33.000000,0
7374,"[4320.   4017.44 4276.92 4125.64 4332.82 4623.59 4067.18 4630.26 4220.
 4243.59 4208.21 4289.23 4618.97 4380.  ]",0.6257055726413683,2023-09-09 00:09:34.000000,0
7375,"[4315.9  4016.92 4280.   4128.72 4333.33 4618.97 4056.41 4623.59 4212.82
 4242.05 4210.26 4291.79 4624.1  4382.56]",0.6257055726413683,2023-09-09 00:09:35.000000,0
7376,"[4313.85 4016.41 4277.44 4135.9  4328.72 4618.97 4055.38 4618.46 4209.74
 4236.92 4209.74 4291.79 4628.21 4382.05]",0.6257055726413683,2023-09-09 00:09:36.000000,0
7377,"[4313.85 4011.79 4268.72 4130.26 4326.67 4620.51 4057.95 4623.59 4216.92
 4237.95 4206.15 4289.74 4623.59 4378.97]",0.6257055726413683,2023-09-09 00:09:37.000000,0
7378,"[4311.28 4010.26 4267.18 4120.51 4329.74 4624.1  4061.03 4629.23 4216.92
 4241.03 4205.64 4287.69 4621.54 4378.46]",0.6257055726413683,2023-09-09 00:09:38.000000,0
7379,"[4312.31 4012.31 4272.31 4122.05 4329.74 4630.26 4067.69 4627.69 4208.21
 4237.44 4205.64 4285.64 4624.1  4378.97]",0.6295649587545741,2023-09-09 00:09:39.000000,0
7380,"[4313.85 4012.31 4268.21 4125.13 4327.18 4627.69 4068.72 4622.56 4210.77
 4234.87 4205.64 4286.15 4627.18 4376.92]",0.6295649587545741,2023-09-09 00:09:40.000000,0
7381,"[4311.79 4012.31 4267.18 4124.1  4329.74 4619.49 4064.1  4622.56 4215.38
 4237.95 4208.21 4288.21 4628.21 4376.92]",0.6295649587545741,2023-09-09 00:09:41.000000,0
7382,"[4312.82 4015.38 4277.44 4125.13 4333.33 4621.54 4067.18 4624.62 4209.23
 4237.95 4208.21 4287.18 4625.13 4382.05]",0.6295649587545741,2023-09-09 00:09:42.000000,0
7383,"[4320.   4018.97 4280.51 4128.72 4333.85 4627.18 4071.79 4627.69 4216.41
 4237.44 4206.15 4289.23 4625.64 4387.18]",0.6295649587545741,2023-09-09 00:09:43.000000,0
7384,"[4326.15 4020.   4277.95 4134.36 4335.9  4626.15 4068.72 4632.82 4234.36
 4247.18 4212.82 4298.46 4637.44 4392.82]",0.6295649587545741,2023-09-09 00:09:44.000000,0
7385,"[4324.1  4018.46 4282.05 4139.49 4337.44 4626.15 4070.26 4633.85 4228.72
 4255.38 4215.38 4301.54 4639.49 4389.23]",0.6295649587545741,2023-09-09 00:09:45.000000,0
7386,"[4312.82 4014.87 4278.46 4134.87 4334.36 4626.67 4075.9  4630.26 4210.77
 4246.67 4202.05 4289.23 4619.49 4375.9 ]",0.6295649587545741,2023-09-09 00:09:46.000000,0
7387,"[4301.03 4004.1  4267.69 4124.1  4331.28 4622.05 4075.38 4625.13 4203.59
 4232.31 4190.26 4279.49 4605.64 4366.15]",0.6218335483523326,2023-09-09 00:09:47.000000,0
7388,"[4298.46 3994.87 4263.08 4120.   4327.69 4616.92 4075.38 4620.51 4201.54
 4226.15 4189.23 4277.95 4602.05 4365.13]",0.6218335483523326,2023-09-09 00:09:48.000000,0
7389,"[4298.97 3996.92 4264.62 4123.08 4327.18 4617.44 4082.05 4618.97 4198.97
 4226.67 4189.74 4278.97 4598.97 4366.67]",0.6218335483523326,2023-09-09 00:09:49.000000,0
7390,"[4297.95 3997.95 4265.64 4122.05 4327.69 4620.   4087.18 4620.   4201.03
 4226.15 4189.74 4281.03 4601.03 4367.69]",0.6218335483523326,2023-09-09 00:09:50.000000,0
7391,"[4300.   3998.46 4263.59 4122.05 4327.18 4619.49 4084.1  4622.05 4204.62
 4225.13 4193.85 4283.08 4611.28 4374.87]",0.6218335483523326,2023-09-09 00:09:51.000000,0
7392,"[4312.31 4009.74 4268.72 4133.33 4328.72 4616.41 4077.95 4625.13 4205.64
 4232.31 4201.03 4284.62 4620.   4385.64]",0.6218335483523326,2023-09-09 00:09:52.000000,0
7393,"[4325.64 4021.54 4277.44 4140.51 4328.21 4617.95 4076.92 4626.15 4207.69
 4237.95 4199.49 4283.08 4623.59 4388.21]",0.6218335483523326,2023-09-09 00:09:53.000000,0
7394,"[4324.62 4020.   4278.46 4135.38 4328.21 4623.59 4081.54 4626.67 4213.85
 4238.97 4196.92 4285.64 4625.13 4386.15]",0.6218335483523326,2023-09-09 00:09:54.000000,0
7395,"[4317.44 4013.33 4278.46 4136.92 4330.77 4625.64 4081.03 4629.23 4222.05
 4247.18 4204.1  4294.36 4625.13 4386.67]",0.6218335483523326,2023-09-09 00:09:55.000000,0
7396,"[4311.28 4007.69 4278.46 4137.44 4328.72 4622.56 4073.33 4633.33 4223.08
 4250.26 4205.64 4297.44 4621.03 4383.08]",0.6218335483523326,2023-09-09 00:09:56.000000,0
7397,"[4306.67 4004.1  4268.21 4126.67 4327.18 4618.46 4067.69 4627.69 4206.15
 4237.44 4198.46 4286.67 4614.36 4375.38]",0.6257679220513133,2023-09-09 00:09:57.000000,0
7398,"[4306.67 4007.18 4263.59 4125.64 4332.31 4615.9  4067.18 4613.85 4193.33
 4229.23 4195.9  4279.49 4617.44 4376.92]",0.6257679220513133,2023-09-09 00:09:58.000000,0
7399,"[4308.72 4009.23 4274.36 4135.9  4334.36 4615.38 4071.79 4613.85 4201.54
 4236.92 4198.97 4284.62 4625.13 4382.05]",0.6257679220513133,2023-09-09 00:09:59.000000,0
7400,"[4307.69 4008.72 4277.95 4139.49 4329.74 4616.92 4078.97 4623.08 4208.72
 4240.51 4202.05 4288.21 4624.62 4383.59]",0.6251973081259175,2023-09-09 00:10:00.000000,0
7401,"[4309.23 4007.69 4276.41 4134.36 4326.67 4617.44 4077.95 4620.51 4206.15
 4235.9  4204.1  4292.31 4620.51 4385.13]",0.6251973081259175,2023-09-09 00:10:01.000000,0
7402,"[4308.21 4001.54 4274.87 4127.18 4321.03 4620.51 4078.46 4618.46 4206.15
 4232.31 4198.46 4295.9  4617.95 4376.92]",0.6251973081259175,2023-09-09 00:10:02.000000,0
7403,"[4299.49 3990.77 4267.18 4119.49 4315.9  4628.72 4085.64 4626.67 4208.72
 4225.64 4188.21 4289.23 4609.74 4367.18]",0.6251973081259175,2023-09-09 00:10:03.000000,0
7404,"[4297.95 3992.31 4267.69 4124.1  4321.03 4626.15 4085.13 4627.18 4207.18
 4221.03 4190.26 4285.64 4607.18 4373.33]",0.6251973081259175,2023-09-09 00:10:04.000000,0
7405,"[4304.62 4005.13 4280.51 4135.9  4330.26 4616.92 4077.95 4626.15 4210.77
 4230.77 4200.51 4293.33 4616.92 4381.03]",0.620788873553975,2023-09-09 00:10:05.000000,0
7406,"[4305.64 4007.18 4280.51 4135.9  4331.28 4613.85 4077.95 4632.31 4213.33
 4235.9  4203.59 4295.9  4620.51 4377.44]",0.620788873553975,2023-09-09 00:10:06.000000,0
7407,"[4304.1  4002.05 4274.36 4133.85 4329.23 4616.92 4080.51 4628.21 4207.18
 4229.23 4194.36 4291.28 4613.85 4376.41]",0.6207258137901908,2023-09-09 00:10:07.000000,0
7408,"[4309.74 4004.62 4280.   4137.44 4330.26 4616.41 4075.38 4623.59 4209.74
 4229.74 4190.77 4287.69 4611.79 4378.46]",0.6207258137901908,2023-09-09 00:10:08.000000,0
7409,"[4309.23 4006.67 4278.97 4135.38 4328.21 4614.87 4071.79 4629.74 4214.87
 4235.38 4195.9  4283.08 4615.9  4372.31]",0.6207258137901908,2023-09-09 00:10:09.000000,0
7410,"[4299.49 3998.46 4266.15 4124.62 4321.03 4614.36 4073.33 4627.18 4207.69
 4230.26 4193.85 4281.03 4614.87 4368.21]",0.6207258137901908,2023-09-09 00:10:10.000000,0
7411,"[4298.97 3994.36 4263.59 4121.54 4321.03 4615.9  4072.82 4617.44 4198.97
 4226.67 4191.79 4282.05 4610.77 4369.74]",0.6207258137901908,2023-09-09 00:10:11.000000,0
7412,"[4306.67 3998.46 4274.36 4126.15 4321.03 4616.41 4073.85 4623.08 4204.1
 4225.64 4194.87 4280.   4609.23 4370.26]",0.6207258137901908,2023-09-09 00:10:12.000000,0
7413,"[4308.21 4002.05 4279.49 4126.67 4317.95 4609.74 4075.38 4634.36 4210.26
 4223.08 4193.85 4281.54 4608.21 4373.85]",0.6207258137901908,2023-09-09 00:10:13.000000,0
7414,"[4304.62 3999.49 4269.74 4123.59 4316.92 4605.13 4071.28 4626.15 4198.97
 4220.51 4188.72 4282.05 4604.1  4368.21]",0.6207258137901908,2023-09-09 00:10:14.000000,0
7415,"[4301.54 3994.36 4262.05 4122.56 4318.97 4607.69 4067.18 4615.38 4193.33
 4219.49 4183.59 4272.31 4601.03 4356.92]",0.625134477230433,2023-09-09 00:10:15.000000,0
7416,"[4298.97 3993.33 4262.05 4123.08 4318.97 4612.31 4070.77 4621.54 4206.15
 4223.08 4184.1  4266.15 4601.03 4357.95]",0.625134477230433,2023-09-09 00:10:16.000000,0
7417,"[4297.95 3996.41 4262.56 4124.62 4320.51 4615.38 4077.44 4630.26 4213.85
 4227.69 4189.74 4271.28 4603.08 4364.62]",0.6290236503496534,2023-09-09 00:10:17.000000,0
7418,"[4301.54 3997.44 4262.05 4125.64 4324.62 4617.44 4079.49 4631.28 4208.21
 4233.33 4194.87 4279.49 4606.15 4366.67]",0.6290236503496534,2023-09-09 00:10:18.000000,0
7419,"[4308.72 4001.54 4267.69 4129.74 4327.18 4617.95 4083.59 4630.26 4208.21
 4235.38 4196.41 4284.62 4611.79 4372.82]",0.6290236503496534,2023-09-09 00:10:19.000000,0
7420,"[4312.31 4004.1  4274.36 4135.38 4327.18 4616.92 4086.15 4632.31 4217.44
 4233.33 4198.97 4288.72 4616.92 4381.03]",0.6248610690761212,2023-09-09 00:10:20.000000,0
7421,"[4312.31 3997.95 4277.44 4137.95 4327.18 4616.92 4077.95 4633.85 4224.1
 4240.51 4200.   4292.31 4611.28 4376.92]",0.6248610690761212,2023-09-09 00:10:21.000000,0
7422,"[4310.26 3994.36 4276.92 4134.87 4326.15 4618.46 4074.87 4640.   4228.21
 4247.69 4196.92 4291.28 4602.05 4368.72]",0.6248610690761212,2023-09-09 00:10:22.000000,0
7423,"[4306.67 3996.92 4271.79 4130.77 4321.54 4617.95 4083.59 4644.1  4230.26
 4241.54 4193.33 4284.1  4602.05 4366.15]",0.6248610690761212,2023-09-09 00:10:23.000000,0
7424,"[4303.59 3994.36 4271.28 4133.85 4318.46 4613.85 4081.03 4633.33 4215.38
 4233.33 4189.74 4280.   4603.59 4365.13]",0.6248610690761212,2023-09-09 00:10:24.000000,0
7425,"[4306.15 3991.28 4274.36 4136.41 4321.54 4607.18 4069.23 4617.44 4193.85
 4231.79 4190.26 4282.56 4602.56 4365.64]",0.6248610690761212,2023-09-09 00:10:25.000000,0
7426,"[4311.28 3995.38 4277.95 4132.82 4322.56 4602.56 4063.59 4612.82 4190.77
 4228.72 4194.36 4283.59 4607.18 4370.77]",0.6248610690761212,2023-09-09 00:10:26.000000,0
7427,"[4311.79 4001.03 4277.95 4133.85 4320.51 4604.62 4065.13 4620.51 4203.59
 4227.18 4193.85 4283.08 4612.82 4374.36]",0.6248610690761212,2023-09-09 00:10:27.000000,0
7428,"[4313.33 4004.1  4272.82 4138.46 4324.1  4609.74 4066.67 4625.13 4208.72
 4229.74 4191.28 4283.59 4610.77 4370.77]",0.6248610690761212,2023-09-09 00:10:28.000000,0
7429,"[4311.28 4004.1  4267.69 4139.49 4328.21 4613.85 4066.15 4618.97 4198.46
 4227.69 4191.28 4280.   4605.13 4366.67]",0.6248610690761212,2023-09-09 00:10:29.000000,0
7430,"[4306.67 4001.03 4264.62 4135.38 4326.15 4614.87 4065.13 4611.79 4194.36
 4221.03 4189.74 4275.9  4602.56 4364.62]",0.6290236503496534,2023-09-09 00:10:30.000000,0
7431,"[4307.18 4001.03 4265.64 4132.31 4324.1  4611.28 4063.59 4614.36 4206.15
 4222.56 4189.23 4279.49 4605.13 4366.67]",0.6290236503496534,2023-09-09 00:10:31.000000,0
7432,"[4310.77 4003.59 4273.33 4132.82 4325.64 4606.15 4059.49 4615.9  4206.67
 4228.72 4191.79 4285.13 4605.64 4370.26]",0.6290236503496534,2023-09-09 00:10:32.000000,0
7433,"[4307.18 4003.08 4279.49 4134.36 4324.62 4608.72 4058.97 4613.33 4190.26
 4222.56 4190.77 4284.1  4601.54 4369.23]",0.6290236503496534,2023-09-09 00:10:33.000000,0
7434,"[4305.13 4002.56 4275.38 4133.85 4324.1  4614.87 4066.67 4618.46 4192.31
 4216.92 4189.23 4282.05 4604.62 4368.72]",0.6290236503496534,2023-09-09 00:10:34.000000,0
7435,"[4312.82 4004.1  4275.9  4135.38 4326.15 4611.28 4066.67 4622.56 4203.08
 4224.62 4195.38 4283.59 4613.33 4373.33]",0.6290236503496534,2023-09-09 00:10:35.000000,0
7436,"[4315.38 4001.03 4281.54 4138.46 4324.62 4603.08 4058.46 4616.92 4194.36
 4226.15 4197.44 4285.13 4612.31 4373.85]",0.6290236503496534,2023-09-09 00:10:36.000000,0
7437,"[4311.79 4001.03 4280.51 4139.49 4324.1  4603.59 4060.   4616.41 4189.74
 4217.95 4189.23 4286.15 4602.56 4369.23]",0.6290236503496534,2023-09-09 00:10:37.000000,0
7438,"[4313.85 4007.69 4280.51 4141.03 4327.18 4609.23 4066.67 4625.13 4201.03
 4217.44 4187.18 4286.15 4602.05 4368.21]",0.6290236503496534,2023-09-09 00:10:38.000000,0
7439,"[4315.38 4008.21 4281.54 4140.   4328.72 4612.82 4067.18 4627.69 4209.74
 4225.13 4190.77 4285.13 4606.15 4367.69]",0.6290236503496534,2023-09-09 00:10:39.000000,0
7440,"[4311.79 4003.59 4277.44 4137.44 4328.21 4610.77 4063.59 4622.05 4207.18
 4229.23 4194.87 4286.67 4608.21 4370.26]",0.6290236503496534,2023-09-09 00:10:40.000000,0
7441,"[4312.82 4005.64 4276.41 4138.46 4331.28 4608.21 4062.05 4614.36 4202.05
 4232.31 4202.05 4291.28 4614.36 4377.44]",0.6250024150325045,2023-09-09 00:10:41.000000,0
7442,"[4319.49 4011.28 4283.08 4143.59 4338.97 4611.28 4066.67 4610.77 4203.08
 4236.92 4208.72 4294.36 4619.49 4382.56]",0.6250024150325045,2023-09-09 00:10:42.000000,0
7443,"[4324.1  4015.38 4291.28 4150.26 4342.05 4613.33 4072.31 4614.36 4208.21
 4240.51 4211.79 4297.44 4620.51 4385.64]",0.6250024150325045,2023-09-09 00:10:43.000000,0
7444,"[4328.72 4019.49 4297.44 4153.33 4340.51 4610.26 4072.82 4623.08 4216.41
 4247.18 4214.87 4306.67 4625.64 4390.77]",0.6250024150325045,2023-09-09 00:10:44.000000,0
7445,"[4334.36 4021.03 4295.38 4152.82 4341.03 4611.28 4070.77 4629.74 4219.49
 4250.77 4216.41 4305.64 4631.79 4391.28]",0.6250024150325045,2023-09-09 00:10:45.000000,0
7446,"[4335.38 4023.59 4285.64 4151.28 4341.03 4615.38 4070.26 4625.13 4214.87
 4245.64 4214.36 4291.28 4628.21 4385.64]",0.6250024150325045,2023-09-09 00:10:46.000000,0
7447,"[4331.79 4023.08 4279.49 4142.56 4340.51 4620.   4071.28 4617.44 4207.69
 4234.87 4203.59 4284.62 4617.95 4376.92]",0.6250024150325045,2023-09-09 00:10:47.000000,0
7448,"[4325.64 4015.38 4277.95 4131.79 4340.   4626.15 4073.33 4618.46 4200.51
 4231.79 4196.41 4285.64 4609.74 4370.77]",0.6250024150325045,2023-09-09 00:10:48.000000,0
